"gene","pvalue"
"ENSG00000123575",0.0263312549538426
"ENSG00000123595",0.573898058486092
"ENSG00000123600",0.902060262286927
"ENSG00000123607",0.0329057085070429
"ENSG00000123609",0.00923507883110021
"ENSG00000123610",1.45217260536452e-07
"ENSG00000123612",0.000203248526726658
"ENSG00000123636",0.00830320592408773
"ENSG00000123643",9.04625080351355e-07
"ENSG00000123684",0.026016813683103
"ENSG00000123685",3.09596866309835e-05
"ENSG00000123689",1.95132249542448e-08
"ENSG00000123700",0.84716829402607
"ENSG00000123728",0.920072824957939
"ENSG00000123737",0.0134617352384923
"ENSG00000123739",0.71791481010607
"ENSG00000123810",0.352494286332259
"ENSG00000123815",0.115109801237042
"ENSG00000123836",0.615057079738232
"ENSG00000123838",0.775169996652628
"ENSG00000123870",0.435238078573022
"ENSG00000123892",0.999040176482664
"ENSG00000123908",0.00760029556376219
"ENSG00000123933",0.231303106846547
"ENSG00000123965",0.971800303747572
"ENSG00000123975",0.778049089273532
"ENSG00000123977",0.0882165992162587
"ENSG00000123983",0.00672772467822564
"ENSG00000123989",0.068470100746078
"ENSG00000123992",0.537329707766276
"ENSG00000123999",0.0563731844611236
"ENSG00000124006",0.000443345019700002
"ENSG00000124067",0.555578721733127
"ENSG00000124074",0.897566273953043
"ENSG00000124091",0.35318455529878
"ENSG00000124097",0.790287866707426
"ENSG00000124098",0.836061608532222
"ENSG00000124103",0.506244787560828
"ENSG00000124104",0.000247226038435562
"ENSG00000124107",0.879891391590957
"ENSG00000124116",0.79766611120596
"ENSG00000124120",0.0217307068601303
"ENSG00000124126",0.067421509840754
"ENSG00000124134",0.000272329346209689
"ENSG00000124140",0.834286838109811
"ENSG00000124145",0.0277828431544326
"ENSG00000124151",5.45126525480695e-12
"ENSG00000124155",0.581049003155213
"ENSG00000124159",0.30551623641245
"ENSG00000124160",0.815561873904593
"ENSG00000124164",0.00581860208684826
"ENSG00000124171",0.261904655942168
"ENSG00000124172",0.771758482047827
"ENSG00000124177",0.112340944152031
"ENSG00000124181",0.854977238674092
"ENSG00000124191",0.307608011421501
"ENSG00000124193",0.18920645470917
"ENSG00000124194",0.104370350504037
"ENSG00000124198",0.0174888243743512
"ENSG00000124201",0.766430093761799
"ENSG00000124207",0.32987394234663
"ENSG00000124209",0.63671689346612
"ENSG00000124212",0.0953769808505776
"ENSG00000124214",0.276516481009057
"ENSG00000124215",0.93213625981042
"ENSG00000124216",0.0418928240271565
"ENSG00000124217",0.557714695773007
"ENSG00000124222",0.680022236214494
"ENSG00000124224",0.219684034981833
"ENSG00000124225",0.0532090522770144
"ENSG00000124226",9.14991924459342e-07
"ENSG00000124228",0.171018759965549
"ENSG00000124243",0.204609321686409
"ENSG00000124249",0.00127029680956405
"ENSG00000124251",0.88646380115262
"ENSG00000124257",0.51137741756974
"ENSG00000124275",0.837328551581249
"ENSG00000124279",0.309668221424778
"ENSG00000124299",0.4192901389573
"ENSG00000124313",0.331853283561171
"ENSG00000124333",0.969413783477116
"ENSG00000124343",0.371830885201656
"ENSG00000124356",0.668882512893678
"ENSG00000124357",0.00541000880057586
"ENSG00000124370",0.00746668682099535
"ENSG00000124374",0.000597861036331426
"ENSG00000124380",0.349893206244242
"ENSG00000124383",0.141673669708944
"ENSG00000124399",0.183650520254423
"ENSG00000124406",0.370039169941411
"ENSG00000124422",6.8580557182684e-06
"ENSG00000124440",3.37163006435972e-08
"ENSG00000124444",0.285360186403756
"ENSG00000124459",0.000798316891132914
"ENSG00000124466",0.000483727258926005
"ENSG00000124467",0.414000555643788
"ENSG00000124486",0.00517824660465675
"ENSG00000124496",1.03355516329529e-10
"ENSG00000124507",0.409494343314092
"ENSG00000124508",0.0541704923571605
"ENSG00000124523",0.786549702776687
"ENSG00000124532",0.718090256041104
"ENSG00000124535",0.219048152526068
"ENSG00000124541",0.956032715218911
"ENSG00000124549",0.487971477858976
"ENSG00000124562",0.979668651337243
"ENSG00000124570",0.0613521508440718
"ENSG00000124571",0.225268674064006
"ENSG00000124574",0.93020588812151
"ENSG00000124587",0.610591004369557
"ENSG00000124588",0.149038017272978
"ENSG00000124593",0.584044167053221
"ENSG00000124596",0.696793424157539
"ENSG00000124602",0.796935778383709
"ENSG00000124608",0.000605732080768452
"ENSG00000124613",0.0336237079750493
"ENSG00000124614",0.462023930861635
"ENSG00000124615",0.0102010134882679
"ENSG00000124635",0.757969531832483
"ENSG00000124641",0.851156599030616
"ENSG00000124659",0.160199778485104
"ENSG00000124678",0.577038926301272
"ENSG00000124688",0.142884801134525
"ENSG00000124702",1.47287886952394e-11
"ENSG00000124713",0.968388989995099
"ENSG00000124733",0.227148784999121
"ENSG00000124743",0.934146796907643
"ENSG00000124749",0.7309067753205
"ENSG00000124762",9.86721031454257e-06
"ENSG00000124766",1.2902004021505e-20
"ENSG00000124767",0.231239558865195
"ENSG00000124772",0.110719860659475
"ENSG00000124782",0.915649361976799
"ENSG00000124783",0.784227400744236
"ENSG00000124784",0.674319872255571
"ENSG00000124785",0.570414133351244
"ENSG00000124786",0.301003841076471
"ENSG00000124787",0.478959250483134
"ENSG00000124788",0.0110952401871687
"ENSG00000124789",0.730670064891741
"ENSG00000124795",0.0130675530948685
"ENSG00000124802",0.244336195531783
"ENSG00000124813",0.170852578994983
"ENSG00000124831",0.0027075093818525
"ENSG00000124839",0.076271005127832
"ENSG00000124875",NA
"ENSG00000124882",NA
"ENSG00000124920",0.467084995298396
"ENSG00000124942",0.00753874374883988
"ENSG00000125037",0.0293650375501333
"ENSG00000125089",0.105943065931963
"ENSG00000125107",0.640201224589594
"ENSG00000125122",0.744819371497292
"ENSG00000125124",0.0424841836285427
"ENSG00000125144",0.0266588333074366
"ENSG00000125148",1.29234508211641e-50
"ENSG00000125149",0.662889150699841
"ENSG00000125166",0.926452510839592
"ENSG00000125170",0.525229145671272
"ENSG00000125246",0.148620909545035
"ENSG00000125247",0.139447640575536
"ENSG00000125249",0.619420803244761
"ENSG00000125257",0.0444769889131607
"ENSG00000125266",0.37652296688634
"ENSG00000125304",0.220270345359633
"ENSG00000125319",0.907338258533206
"ENSG00000125347",0.0589272085218963
"ENSG00000125351",0.525102605811119
"ENSG00000125352",0.511558501742639
"ENSG00000125354",0.812405270336724
"ENSG00000125355",0.899129093247582
"ENSG00000125356",0.0377354535191733
"ENSG00000125375",0.106803578805519
"ENSG00000125378",0.471976054816926
"ENSG00000125384",0.246743896148323
"ENSG00000125386",0.603251898441984
"ENSG00000125388",0.0990536527529919
"ENSG00000125398",0.000305589813143692
"ENSG00000125409",0.172298789541164
"ENSG00000125430",3.86278285645233e-08
"ENSG00000125434",0.754845210607506
"ENSG00000125445",0.880384297009923
"ENSG00000125447",0.558453590569889
"ENSG00000125449",0.468000717444844
"ENSG00000125450",0.105071351713872
"ENSG00000125454",0.192104004110539
"ENSG00000125457",0.267200214392812
"ENSG00000125458",0.116136388019352
"ENSG00000125459",0.95235985902035
"ENSG00000125482",0.510453526007784
"ENSG00000125484",0.458753970429726
"ENSG00000125485",0.189986242523094
"ENSG00000125503",1.07766099767294e-10
"ENSG00000125505",0.699078229796497
"ENSG00000125508",0.407545901803227
"ENSG00000125510",0.0783437559106751
"ENSG00000125520",0.016156563417564
"ENSG00000125531",0.248122030766648
"ENSG00000125534",0.604030691235044
"ENSG00000125551",0.855234111426593
"ENSG00000125611",0.261199213833937
"ENSG00000125618",0.807747970288134
"ENSG00000125629",0.0332762491159456
"ENSG00000125630",0.657209968039433
"ENSG00000125631",0.753334391064815
"ENSG00000125633",0.0428811012379736
"ENSG00000125637",0.377889949133031
"ENSG00000125648",0.925394686537254
"ENSG00000125650",0.157982626906694
"ENSG00000125651",0.135996537835019
"ENSG00000125652",0.62557985572931
"ENSG00000125656",0.242292954436532
"ENSG00000125657",0.000576174903098254
"ENSG00000125675",0.000134914006861504
"ENSG00000125676",7.79746973840281e-06
"ENSG00000125686",0.908902765415902
"ENSG00000125691",0.811179287573166
"ENSG00000125703",0.562706328840968
"ENSG00000125730",0.80703522756957
"ENSG00000125731",0.883215134074641
"ENSG00000125733",0.162099552442832
"ENSG00000125734",0.908214038249018
"ENSG00000125735",0.724151889083608
"ENSG00000125740",0.238874445110939
"ENSG00000125741",0.625610926068977
"ENSG00000125743",0.830675706999832
"ENSG00000125744",0.0249946936742342
"ENSG00000125746",0.000271032576755964
"ENSG00000125753",0.00210778899836899
"ENSG00000125755",0.447064260277053
"ENSG00000125772",0.00303229171330558
"ENSG00000125775",0.350175005898322
"ENSG00000125779",0.0643280612322858
"ENSG00000125804",0.532193499569105
"ENSG00000125812",0.289773624088182
"ENSG00000125814",0.19595664805965
"ENSG00000125817",0.343245525023305
"ENSG00000125818",0.344194548730867
"ENSG00000125821",0.360122778263011
"ENSG00000125826",0.567371850072359
"ENSG00000125827",0.447843274119364
"ENSG00000125834",0.11146053748453
"ENSG00000125835",0.00578867949919076
"ENSG00000125841",0.038796301307599
"ENSG00000125843",0.0972096608318311
"ENSG00000125844",0.644903061646421
"ENSG00000125845",0.276255987380121
"ENSG00000125846",0.678825315153035
"ENSG00000125848",3.75230730500492e-12
"ENSG00000125851",0.665549971802836
"ENSG00000125863",0.0779268398059793
"ENSG00000125864",0.794150672648833
"ENSG00000125868",1.80974347492166e-05
"ENSG00000125870",0.501509698201195
"ENSG00000125871",0.286939133238568
"ENSG00000125872",0.0303588355203709
"ENSG00000125875",0.855070659163882
"ENSG00000125877",0.147707445586896
"ENSG00000125885",0.514139007150175
"ENSG00000125895",0.957750238746414
"ENSG00000125898",0.565800549777022
"ENSG00000125901",0.414347108864939
"ENSG00000125912",0.2468527620841
"ENSG00000125944",0.606734011615159
"ENSG00000125945",0.00694384043007621
"ENSG00000125952",0.353993230991819
"ENSG00000125962",0.036066859014569
"ENSG00000125965",1.65953191250579e-06
"ENSG00000125966",0.245913114550774
"ENSG00000125967",0.0828727816421495
"ENSG00000125968",0.0343359237250112
"ENSG00000125970",4.09817166549326e-05
"ENSG00000125971",0.305274964102984
"ENSG00000125977",0.648751845219325
"ENSG00000125991",0.227963436255419
"ENSG00000125995",0.258160098825213
"ENSG00000126001",0.0215479502735916
"ENSG00000126003",0.133555521432947
"ENSG00000126005",0.316055166510388
"ENSG00000126010",0.130634320822272
"ENSG00000126012",0.80122664362214
"ENSG00000126016",2.74170596201439e-11
"ENSG00000126062",9.89120840152867e-06
"ENSG00000126067",0.511832409598072
"ENSG00000126070",0.111555916916514
"ENSG00000126088",0.0807888345403345
"ENSG00000126091",0.972685291234799
"ENSG00000126106",0.0251323507962003
"ENSG00000126107",0.10748088239777
"ENSG00000126214",0.0477185275892985
"ENSG00000126215",0.11837610694593
"ENSG00000126216",0.434029126148599
"ENSG00000126217",0.255896947234674
"ENSG00000126218",0.00174413964969196
"ENSG00000126226",0.392975804106272
"ENSG00000126231",0.89614142385108
"ENSG00000126243",0.0664696437198905
"ENSG00000126247",0.0404659753373258
"ENSG00000126249",0.633324364668488
"ENSG00000126254",0.0737028327080998
"ENSG00000126261",0.0130469037549448
"ENSG00000126264",0.435193090408818
"ENSG00000126267",0.995028743661671
"ENSG00000126351",0.107045102299594
"ENSG00000126353",0.883837337631866
"ENSG00000126368",0.0370640696637111
"ENSG00000126391",0.0169604741931493
"ENSG00000126432",0.988464816381464
"ENSG00000126453",0.361586795644587
"ENSG00000126456",0.337925949201834
"ENSG00000126457",0.535611308749718
"ENSG00000126458",4.33598747032864e-05
"ENSG00000126460",0.612404399910936
"ENSG00000126461",0.019801002566384
"ENSG00000126464",0.99579409074714
"ENSG00000126467",0.565609744436268
"ENSG00000126500",0.588177289467733
"ENSG00000126522",0.068380266838333
"ENSG00000126524",0.00939273196195658
"ENSG00000126561",9.40689387816727e-09
"ENSG00000126562",0.11094472602536
"ENSG00000126581",0.0140345465651669
"ENSG00000126583",0.36414039254354
"ENSG00000126602",0.328515703418396
"ENSG00000126603",0.483963847237263
"ENSG00000126653",0.78253589380071
"ENSG00000126698",0.104713843069245
"ENSG00000126705",5.47229929580291e-08
"ENSG00000126709",0.445946225774922
"ENSG00000126746",0.591919613851673
"ENSG00000126749",0.380236387963346
"ENSG00000126756",0.1925154131566
"ENSG00000126759",0.992892170006986
"ENSG00000126767",0.00200982715101475
"ENSG00000126768",0.752632274426595
"ENSG00000126773",0.00890961385228609
"ENSG00000126775",0.801291193559929
"ENSG00000126777",0.0920062020451163
"ENSG00000126778",0.272949142366519
"ENSG00000126785",0.000124131913209605
"ENSG00000126787",0.928095689268764
"ENSG00000126790",0.0105425712211971
"ENSG00000126803",7.52566522185172e-05
"ENSG00000126804",0.00343681916733598
"ENSG00000126814",0.585122070989147
"ENSG00000126821",0.02656252501822
"ENSG00000126822",0.904426657303293
"ENSG00000126838",0.669001867440018
"ENSG00000126858",0.782249555126393
"ENSG00000126860",4.44832363074632e-05
"ENSG00000126861",2.51389371074603e-12
"ENSG00000126870",0.509654485167208
"ENSG00000126878",1.38772522768289e-08
"ENSG00000126882",0.00412895682165725
"ENSG00000126883",0.93640052434578
"ENSG00000126903",0.325804291450968
"ENSG00000126934",0.0684445074148459
"ENSG00000126945",0.913228261952277
"ENSG00000126947",0.160100068148941
"ENSG00000126950",7.96034152996619e-08
"ENSG00000126953",0.800725155488993
"ENSG00000126970",0.00553708025030446
"ENSG00000127022",0.713179829799739
"ENSG00000127054",0.587567387994969
"ENSG00000127080",0.707043781905422
"ENSG00000127081",0.381307190022572
"ENSG00000127083",0.00569254997181359
"ENSG00000127124",0.0915188006851804
"ENSG00000127125",0.72158143926765
"ENSG00000127184",0.853026706698432
"ENSG00000127191",0.0908545681771724
"ENSG00000127220",0.891626117241055
"ENSG00000127241",0.434081466367126
"ENSG00000127249",0.659055203895478
"ENSG00000127311",0.744205405975425
"ENSG00000127314",0.00149136131873685
"ENSG00000127324",2.03255009024772e-07
"ENSG00000127328",0.0129626699173962
"ENSG00000127329",0.271997461187236
"ENSG00000127334",0.555050712897175
"ENSG00000127337",0.332789382729088
"ENSG00000127362",0.268011779340715
"ENSG00000127364",0.859679903357898
"ENSG00000127366",0.134735551612408
"ENSG00000127377",0.352272255643464
"ENSG00000127399",0.423989486798718
"ENSG00000127415",0.709270175211095
"ENSG00000127418",0.789522980751046
"ENSG00000127419",0.578769928581951
"ENSG00000127423",0.331588849777921
"ENSG00000127445",0.0906781719378086
"ENSG00000127452",0.559865095666596
"ENSG00000127463",0.710790579088842
"ENSG00000127472",0.845671675269272
"ENSG00000127481",0.260225109061957
"ENSG00000127483",0.662256718122038
"ENSG00000127507",0.437940820119404
"ENSG00000127511",0.124785315860586
"ENSG00000127526",0.316392926410329
"ENSG00000127527",0.00817694025216659
"ENSG00000127528",0.143718666638198
"ENSG00000127540",0.526620241691281
"ENSG00000127554",0.33457803737951
"ENSG00000127561",0.014942867852557
"ENSG00000127564",0.556452342229747
"ENSG00000127578",0.447413104900333
"ENSG00000127580",0.892880446232794
"ENSG00000127585",0.147538695917521
"ENSG00000127586",0.0489809861870126
"ENSG00000127589",3.50540958538789e-05
"ENSG00000127603",0.0439412109297313
"ENSG00000127616",0.646188383454914
"ENSG00000127663",0.225067390192945
"ENSG00000127666",0.0115144551126445
"ENSG00000127720",0.330257661408847
"ENSG00000127774",0.654332148778939
"ENSG00000127804",0.0462788709313646
"ENSG00000127824",9.17902988536008e-16
"ENSG00000127837",0.00659853998012486
"ENSG00000127838",0.943117187863106
"ENSG00000127863",0.0236428057464979
"ENSG00000127870",0.295123018258703
"ENSG00000127884",0.0896125585999144
"ENSG00000127903",0.566622237973008
"ENSG00000127914",0.631222703273391
"ENSG00000127920",0.176190890867453
"ENSG00000127922",0.151182476413246
"ENSG00000127946",0.00554776350313652
"ENSG00000127947",2.11712121387122e-05
"ENSG00000127948",0.125568952659879
"ENSG00000127951",0.370960208072259
"ENSG00000127952",0.133862359298307
"ENSG00000127954",4.31471507880274e-09
"ENSG00000127955",0.0253527298874903
"ENSG00000127957",0.887880019981286
"ENSG00000127980",0.290571109880522
"ENSG00000127989",0.180661838197444
"ENSG00000127990",0.82611462126614
"ENSG00000127993",0.598091333080281
"ENSG00000127995",0.55709835631526
"ENSG00000128000",0.0171512473162573
"ENSG00000128011",0.354064996014813
"ENSG00000128016",0.015313642170155
"ENSG00000128039",0.00569884657054719
"ENSG00000128045",0.000105001489577006
"ENSG00000128050",0.268638434319291
"ENSG00000128052",0.0967249594555369
"ENSG00000128059",0.705403910929485
"ENSG00000128159",0.0321339359967786
"ENSG00000128165",4.48945646993037e-10
"ENSG00000128185",0.62383496265804
"ENSG00000128191",0.336271181680789
"ENSG00000128203",0.900544300079271
"ENSG00000128228",0.109254141462799
"ENSG00000128242",0.157458545551527
"ENSG00000128245",0.903677076005905
"ENSG00000128262",0.00316066372570519
"ENSG00000128266",0.4242330601294
"ENSG00000128268",0.987916672237589
"ENSG00000128271",0.817308447949406
"ENSG00000128272",0.0741462023587772
"ENSG00000128274",0.00187096725939007
"ENSG00000128283",0.510871432390897
"ENSG00000128284",0.105837649287852
"ENSG00000128285",3.52054943524744e-06
"ENSG00000128294",0.833110156591142
"ENSG00000128298",0.332603155805832
"ENSG00000128309",1.3250001214762e-07
"ENSG00000128311",7.28341446350357e-19
"ENSG00000128335",0.140659565258141
"ENSG00000128340",0.344967785474529
"ENSG00000128342",5.04164337333478e-13
"ENSG00000128346",0.579978847095684
"ENSG00000128383",0.854924511636145
"ENSG00000128394",0.0310302625052517
"ENSG00000128408",0.624474875871919
"ENSG00000128463",0.824997841306604
"ENSG00000128482",0.340959589891931
"ENSG00000128487",0.0397259106405276
"ENSG00000128510",0.00175533694563774
"ENSG00000128512",0.570552810593789
"ENSG00000128513",0.973761382733229
"ENSG00000128524",0.915055589874883
"ENSG00000128534",0.895939571022274
"ENSG00000128536",0.326740924324348
"ENSG00000128563",0.0775276399722994
"ENSG00000128564",0.200848072622539
"ENSG00000128567",0.445992556555257
"ENSG00000128573",0.869295060114326
"ENSG00000128578",0.023205132524641
"ENSG00000128581",0.0114480386299578
"ENSG00000128585",0.752746966358677
"ENSG00000128590",0.0968618056511283
"ENSG00000128591",0.0807775271761143
"ENSG00000128594",0.000368202037165025
"ENSG00000128595",0.639938395926297
"ENSG00000128596",0.223611670633563
"ENSG00000128602",0.127446302202666
"ENSG00000128606",0.000846381067042206
"ENSG00000128607",0.572899458682195
"ENSG00000128609",0.252122545757295
"ENSG00000128617",0.111012250562971
"ENSG00000128626",0.123845121794324
"ENSG00000128641",0.517749385355507
"ENSG00000128654",0.894177745969711
"ENSG00000128655",0.0983536571970573
"ENSG00000128656",0.0855590273063847
"ENSG00000128683",0.554426294110445
"ENSG00000128692",0.733873073121264
"ENSG00000128694",0.00741386966581426
"ENSG00000128699",5.81179168691829e-11
"ENSG00000128708",0.186594150038525
"ENSG00000128731",0.144965493476829
"ENSG00000128739",0.0917619061367005
"ENSG00000128789",0.0606019730240972
"ENSG00000128791",0.803262786392877
"ENSG00000128805",0.000703543365747195
"ENSG00000128815",0.0501532094478563
"ENSG00000128829",0.596682316400663
"ENSG00000128849",0.634881169907251
"ENSG00000128872",0.272437219029424
"ENSG00000128881",0.270824534266425
"ENSG00000128886",0.496073624210481
"ENSG00000128891",0.934936691376998
"ENSG00000128908",0.00101523840381784
"ENSG00000128915",0.646478197935501
"ENSG00000128917",0.00456129046478378
"ENSG00000128918",0.825470516906394
"ENSG00000128923",2.21303604600567e-17
"ENSG00000128928",0.0246899895379088
"ENSG00000128944",0.029371090015676
"ENSG00000128951",0.158087979054926
"ENSG00000128965",0.594726441238734
"ENSG00000128973",0.669688566993716
"ENSG00000128989",1.32221841929731e-06
"ENSG00000129003",0.697424858182364
"ENSG00000129007",0.126866616425556
"ENSG00000129009",0.438400720348198
"ENSG00000129028",0.321476945749165
"ENSG00000129038",4.02728874770412e-06
"ENSG00000129048",3.17799845631354e-06
"ENSG00000129055",0.0799297298394936
"ENSG00000129071",0.99186841363201
"ENSG00000129083",0.038135289145189
"ENSG00000129084",0.146341837287595
"ENSG00000129103",0.391545829318245
"ENSG00000129116",1.97844405775084e-05
"ENSG00000129128",9.89466684780629e-05
"ENSG00000129151",0.701287093616775
"ENSG00000129158",0.867320268948457
"ENSG00000129167",0.496808730567546
"ENSG00000129173",0.894995788013912
"ENSG00000129187",0.851912188586583
"ENSG00000129194",0.996298419675239
"ENSG00000129195",0.587428116419391
"ENSG00000129197",0.67474612509329
"ENSG00000129204",0.24405892540066
"ENSG00000129214",0.985350207511408
"ENSG00000129219",0.878697499307554
"ENSG00000129235",0.0574246333927702
"ENSG00000129244",0.889040216019466
"ENSG00000129245",0.00659610997334506
"ENSG00000129250",0.00103473184178831
"ENSG00000129255",0.434294533408034
"ENSG00000129270",0.00563253513016235
"ENSG00000129282",0.00600171219055833
"ENSG00000129292",0.826324330176738
"ENSG00000129295",0.600201913104704
"ENSG00000129315",0.0100736935842189
"ENSG00000129317",0.149337997865337
"ENSG00000129347",0.537581260242234
"ENSG00000129351",0.800941755567503
"ENSG00000129353",0.00465694862027246
"ENSG00000129355",0.0734833765937879
"ENSG00000129422",0.44584357471499
"ENSG00000129437",0.946957139076918
"ENSG00000129460",0.762078270354615
"ENSG00000129465",0.64613600925979
"ENSG00000129467",1.86527949130788e-09
"ENSG00000129472",0.288894119330614
"ENSG00000129473",0.00542310805387014
"ENSG00000129474",0.134252961991925
"ENSG00000129480",0.360817191635545
"ENSG00000129484",5.96693647966935e-08
"ENSG00000129493",0.148882146137009
"ENSG00000129514",0.142737656975269
"ENSG00000129515",0.467578004369599
"ENSG00000129518",0.95936319377941
"ENSG00000129521",0.0126475457146706
"ENSG00000129534",0.0842191991600617
"ENSG00000129535",0.797609080150457
"ENSG00000129559",0.0696846828675424
"ENSG00000129562",0.169750532391844
"ENSG00000129566",6.76125333249229e-05
"ENSG00000129595",0.85019610739401
"ENSG00000129596",0.140476340963775
"ENSG00000129625",0.270348545323922
"ENSG00000129636",0.103221905043634
"ENSG00000129646",0.453637381885339
"ENSG00000129657",0.481030932743494
"ENSG00000129667",0.622708504833233
"ENSG00000129675",0.973337538703626
"ENSG00000129680",0.0134163719493039
"ENSG00000129682",0.0603367499009386
"ENSG00000129691",0.348015730723976
"ENSG00000129696",0.836458705618021
"ENSG00000129749",0.494914644963952
"ENSG00000129757",0.162459715810172
"ENSG00000129810",0.333142040939848
"ENSG00000129824",0.961978419278488
"ENSG00000129910",0.125531706368265
"ENSG00000129911",0.818317240518788
"ENSG00000129925",0.0671969088688553
"ENSG00000129932",0.0960667366148975
"ENSG00000129933",0.243962194747444
"ENSG00000129946",0.195158494022424
"ENSG00000129951",0.461885103107268
"ENSG00000129968",0.382133675185147
"ENSG00000129988",0.259357336810708
"ENSG00000129990",0.614798826594087
"ENSG00000129993",0.0659499287255283
"ENSG00000130005",0.00375227608041288
"ENSG00000130021",0.602680922107237
"ENSG00000130023",0.850284638175046
"ENSG00000130024",0.303018271820586
"ENSG00000130032",0.108494492850764
"ENSG00000130035",0.598483707289258
"ENSG00000130037",0.432904033071819
"ENSG00000130038",0.929125146497765
"ENSG00000130045",0.863601950113687
"ENSG00000130052",0.759630941346705
"ENSG00000130055",0.959043013092314
"ENSG00000130066",2.49041213365417e-15
"ENSG00000130119",0.520745040091342
"ENSG00000130147",0.975293293959071
"ENSG00000130150",0.00112040903853149
"ENSG00000130158",0.530218454367673
"ENSG00000130159",0.419574746661866
"ENSG00000130164",0.209817015057906
"ENSG00000130165",0.932457290924511
"ENSG00000130173",0.844018874790207
"ENSG00000130175",0.439134475948796
"ENSG00000130176",0.0367085405791374
"ENSG00000130177",0.32251974427312
"ENSG00000130193",0.0762616430608014
"ENSG00000130201",0.455300214819694
"ENSG00000130202",0.00284803999022603
"ENSG00000130203",0.576535615780248
"ENSG00000130204",0.327598410421249
"ENSG00000130208",0.167033701610037
"ENSG00000130222",0.0172130245017287
"ENSG00000130224",2.71854645033514e-06
"ENSG00000130227",8.64173996045184e-05
"ENSG00000130244",0.0916573098197412
"ENSG00000130254",0.117805515251775
"ENSG00000130255",0.922355123649382
"ENSG00000130270",0.935475670293105
"ENSG00000130299",0.933391480315367
"ENSG00000130303",0.624542507817609
"ENSG00000130304",0.386736743407545
"ENSG00000130305",0.987659226833347
"ENSG00000130307",0.833173079577483
"ENSG00000130309",0.0245926055577045
"ENSG00000130311",6.69288686822005e-08
"ENSG00000130312",0.0589952458527051
"ENSG00000130313",0.184897424130791
"ENSG00000130332",0.206951219394674
"ENSG00000130338",0.000887906996079498
"ENSG00000130340",0.00113430879329548
"ENSG00000130347",0.0472536892806967
"ENSG00000130348",0.383339784744585
"ENSG00000130349",0.861936324794073
"ENSG00000130363",0.918342975639693
"ENSG00000130377",0.0127623785590888
"ENSG00000130382",0.0735235611316382
"ENSG00000130396",0.260596213537755
"ENSG00000130402",4.04449693033779e-06
"ENSG00000130413",0.850195557349128
"ENSG00000130414",0.966960798473706
"ENSG00000130429",0.693999132535841
"ENSG00000130433",0.401615285409897
"ENSG00000130449",0.595163776117629
"ENSG00000130475",0.743174777495611
"ENSG00000130477",0.523195601087712
"ENSG00000130479",3.93926687579902e-06
"ENSG00000130487",0.00344538075628686
"ENSG00000130489",0.251343560851442
"ENSG00000130508",0.155830630901666
"ENSG00000130511",0.0461290230261446
"ENSG00000130513",1.38386092597161e-10
"ENSG00000130517",6.99442188116109e-05
"ENSG00000130518",0.0654438407945465
"ENSG00000130520",0.429527599922875
"ENSG00000130522",0.129863177791632
"ENSG00000130528",0.388803739435509
"ENSG00000130529",1.46230883218679e-05
"ENSG00000130540",0.809092088435011
"ENSG00000130544",0.863816951243476
"ENSG00000130545",0.943142910911838
"ENSG00000130558",0.496551758325125
"ENSG00000130559",0.421499031866835
"ENSG00000130560",0.910635641178086
"ENSG00000130584",0.000326882366593435
"ENSG00000130589",0.855003412469321
"ENSG00000130590",0.214045013086822
"ENSG00000130592",0.00086737503466556
"ENSG00000130600",0.130142685938153
"ENSG00000130635",0.000152668765759686
"ENSG00000130638",0.314131504032677
"ENSG00000130640",0.962734380350215
"ENSG00000130643",0.436050475719325
"ENSG00000130649",0.368213637680873
"ENSG00000130653",0.213828709809417
"ENSG00000130669",0.319030980048912
"ENSG00000130684",0.469755975949461
"ENSG00000130695",0.122231820581499
"ENSG00000130699",0.451671934960533
"ENSG00000130702",0.654539455504432
"ENSG00000130703",0.361164725511788
"ENSG00000130706",0.102597895671333
"ENSG00000130707",0.362799770272722
"ENSG00000130713",0.17378947586925
"ENSG00000130714",0.263845425140719
"ENSG00000130717",0.580629118679199
"ENSG00000130720",NA
"ENSG00000130723",0.330876969220107
"ENSG00000130724",0.865987117415296
"ENSG00000130725",0.452921666862171
"ENSG00000130726",0.838549955097009
"ENSG00000130731",0.971813119216512
"ENSG00000130733",0.00803172178557373
"ENSG00000130734",0.117621631296582
"ENSG00000130741",0.0921094179194259
"ENSG00000130748",0.41451650719306
"ENSG00000130749",0.823805679051329
"ENSG00000130751",0.596684535461133
"ENSG00000130755",0.277867560399401
"ENSG00000130758",0.202688170582906
"ENSG00000130764",0.677823249539923
"ENSG00000130766",1.15546855044595e-06
"ENSG00000130770",0.22621961784496
"ENSG00000130772",0.15991651927221
"ENSG00000130775",0.122573390675581
"ENSG00000130779",0.0783862926328537
"ENSG00000130783",0.549434800649584
"ENSG00000130787",0.164005493650253
"ENSG00000130803",0.98999351711357
"ENSG00000130810",0.0370616545482186
"ENSG00000130811",0.0286813631632804
"ENSG00000130812",0.739379684463901
"ENSG00000130813",0.986138642525059
"ENSG00000130816",0.604525895803163
"ENSG00000130818",0.045913530105985
"ENSG00000130821",0.264924849278359
"ENSG00000130822",0.575144566224548
"ENSG00000130826",0.655442101155332
"ENSG00000130827",0.485748924540106
"ENSG00000130830",0.906385361108625
